X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
197422.790326637,5024261.41821422,1053,1053,197172.790326637,5024511.41821422,197672.790326637,5024011.41821422,29,31,216.129989624023
197422.790326637,5023761.41821422,1054,1054,197172.790326637,5024011.41821422,197672.790326637,5023511.41821422,30,31,147.039993286133
197422.790326637,5023261.41821422,1055,1055,197172.790326637,5023511.41821422,197672.790326637,5023011.41821422,31,31,148.039993286133
197422.790326637,5022761.41821422,1056,1056,197172.790326637,5023011.41821422,197672.790326637,5022511.41821422,32,31,147.379989624023
197922.790326637,5038761.41821422,1057,1057,197672.790326637,5039011.41821422,198172.790326637,5038511.41821422,0,32,293.459991455078
197922.790326637,5038261.41821422,1058,1058,197672.790326637,5038511.41821422,198172.790326637,5038011.41821422,1,32,283.410003662109
197922.790326637,5037761.41821422,1059,1059,197672.790326637,5038011.41821422,198172.790326637,5037511.41821422,2,32,264.619995117188
197922.790326637,5037261.41821422,1060,1060,197672.790326637,5037511.41821422,198172.790326637,5037011.41821422,3,32,236
197922.790326637,5036761.41821422,1061,1061,197672.790326637,5037011.41821422,198172.790326637,5036511.41821422,4,32,234.649993896484
197922.790326637,5036261.41821422,1062,1062,197672.790326637,5036511.41821422,198172.790326637,5036011.41821422,5,32,237.709991455078
197922.790326637,5035761.41821422,1063,1063,197672.790326637,5036011.41821422,198172.790326637,5035511.41821422,6,32,210.089996337891
197922.790326637,5035261.41821422,1064,1064,197672.790326637,5035511.41821422,198172.790326637,5035011.41821422,7,32,215.940002441406
197922.790326637,5034761.41821422,1065,1065,197672.790326637,5035011.41821422,198172.790326637,5034511.41821422,8,32,206.110000610352
197922.790326637,5034261.41821422,1066,1066,197672.790326637,5034511.41821422,198172.790326637,5034011.41821422,9,32,186.15998840332
197922.790326637,5033761.41821422,1067,1067,197672.790326637,5034011.41821422,198172.790326637,5033511.41821422,10,32,176.75
197922.790326637,5033261.41821422,1068,1068,197672.790326637,5033511.41821422,198172.790326637,5033011.41821422,11,32,203.339996337891
197922.790326637,5032761.41821422,1069,1069,197672.790326637,5033011.41821422,198172.790326637,5032511.41821422,12,32,217.860000610352
197922.790326637,5032261.41821422,1070,1070,197672.790326637,5032511.41821422,198172.790326637,5032011.41821422,13,32,244.629989624023
197922.790326637,5031761.41821422,1071,1071,197672.790326637,5032011.41821422,198172.790326637,5031511.41821422,14,32,273.97998046875
197922.790326637,5031261.41821422,1072,1072,197672.790326637,5031511.41821422,198172.790326637,5031011.41821422,15,32,270.949981689453
197922.790326637,5030761.41821422,1073,1073,197672.790326637,5031011.41821422,198172.790326637,5030511.41821422,16,32,235.989990234375
197922.790326637,5030261.41821422,1074,1074,197672.790326637,5030511.41821422,198172.790326637,5030011.41821422,17,32,200.879989624023
197922.790326637,5029761.41821422,1075,1075,197672.790326637,5030011.41821422,198172.790326637,5029511.41821422,18,32,188.639999389648
197922.790326637,5029261.41821422,1076,1076,197672.790326637,5029511.41821422,198172.790326637,5029011.41821422,19,32,184.269989013672
197922.790326637,5028761.41821422,1077,1077,197672.790326637,5029011.41821422,198172.790326637,5028511.41821422,20,32,195.759994506836
197922.790326637,5028261.41821422,1078,1078,197672.790326637,5028511.41821422,198172.790326637,5028011.41821422,21,32,171.25
197922.790326637,5027761.41821422,1079,1079,197672.790326637,5028011.41821422,198172.790326637,5027511.41821422,22,32,144.919998168945
197922.790326637,5027261.41821422,1080,1080,197672.790326637,5027511.41821422,198172.790326637,5027011.41821422,23,32,155.989990234375
197922.790326637,5026761.41821422,1081,1081,197672.790326637,5027011.41821422,198172.790326637,5026511.41821422,24,32,176.080001831055
197922.790326637,5026261.41821422,1082,1082,197672.790326637,5026511.41821422,198172.790326637,5026011.41821422,25,32,182
197922.790326637,5025761.41821422,1083,1083,197672.790326637,5026011.41821422,198172.790326637,5025511.41821422,26,32,191.139999389648
197922.790326637,5025261.41821422,1084,1084,197672.790326637,5025511.41821422,198172.790326637,5025011.41821422,27,32,175.269989013672
197922.790326637,5024761.41821422,1085,1085,197672.790326637,5025011.41821422,198172.790326637,5024511.41821422,28,32,197.15998840332
197922.790326637,5024261.41821422,1086,1086,197672.790326637,5024511.41821422,198172.790326637,5024011.41821422,29,32,147.979995727539
197922.790326637,5023761.41821422,1087,1087,197672.790326637,5024011.41821422,198172.790326637,5023511.41821422,30,32,146.919998168945
197922.790326637,5023261.41821422,1088,1088,197672.790326637,5023511.41821422,198172.790326637,5023011.41821422,31,32,147.709991455078
197922.790326637,5022761.41821422,1089,1089,197672.790326637,5023011.41821422,198172.790326637,5022511.41821422,32,32,154.330001831055
198422.790326637,5038761.41821422,1090,1090,198172.790326637,5039011.41821422,198672.790326637,5038511.41821422,0,33,275.299987792969
198422.790326637,5038261.41821422,1091,1091,198172.790326637,5038511.41821422,198672.790326637,5038011.41821422,1,33,247.529998779297
198422.790326637,5037761.41821422,1092,1092,198172.790326637,5038011.41821422,198672.790326637,5037511.41821422,2,33,242.879989624023
198422.790326637,5037261.41821422,1093,1093,198172.790326637,5037511.41821422,198672.790326637,5037011.41821422,3,33,221.369995117188
198422.790326637,5036761.41821422,1094,1094,198172.790326637,5037011.41821422,198672.790326637,5036511.41821422,4,33,240.959991455078
198422.790326637,5036261.41821422,1095,1095,198172.790326637,5036511.41821422,198672.790326637,5036011.41821422,5,33,229.729995727539
198422.790326637,5035761.41821422,1096,1096,198172.790326637,5036011.41821422,198672.790326637,5035511.41821422,6,33,202.56999206543
198422.790326637,5035261.41821422,1097,1097,198172.790326637,5035511.41821422,198672.790326637,5035011.41821422,7,33,210.509994506836
198422.790326637,5034761.41821422,1098,1098,198172.790326637,5035011.41821422,198672.790326637,5034511.41821422,8,33,219.720001220703
198422.790326637,5034261.41821422,1099,1099,198172.790326637,5034511.41821422,198672.790326637,5034011.41821422,9,33,190.690002441406
198422.790326637,5033761.41821422,1100,1100,198172.790326637,5034011.41821422,198672.790326637,5033511.41821422,10,33,172.399993896484
198422.790326637,5033261.41821422,1101,1101,198172.790326637,5033511.41821422,198672.790326637,5033011.41821422,11,33,177.479995727539
198422.790326637,5032761.41821422,1102,1102,198172.790326637,5033011.41821422,198672.790326637,5032511.41821422,12,33,197.65998840332
198422.790326637,5032261.41821422,1103,1103,198172.790326637,5032511.41821422,198672.790326637,5032011.41821422,13,33,228.529998779297
198422.790326637,5031761.41821422,1104,1104,198172.790326637,5032011.41821422,198672.790326637,5031511.41821422,14,33,272.029998779297
198422.790326637,5031261.41821422,1105,1105,198172.790326637,5031511.41821422,198672.790326637,5031011.41821422,15,33,250.610000610352
198422.790326637,5030761.41821422,1106,1106,198172.790326637,5031011.41821422,198672.790326637,5030511.41821422,16,33,245.809997558594
198422.790326637,5030261.41821422,1107,1107,198172.790326637,5030511.41821422,198672.790326637,5030011.41821422,17,33,208.729995727539
198422.790326637,5029761.41821422,1108,1108,198172.790326637,5030011.41821422,198672.790326637,5029511.41821422,18,33,196.019989013672
198422.790326637,5029261.41821422,1109,1109,198172.790326637,5029511.41821422,198672.790326637,5029011.41821422,19,33,162.019989013672
198422.790326637,5028761.41821422,1110,1110,198172.790326637,5029011.41821422,198672.790326637,5028511.41821422,20,33,161.379989624023
198422.790326637,5028261.41821422,1111,1111,198172.790326637,5028511.41821422,198672.790326637,5028011.41821422,21,33,148.419998168945
198422.790326637,5027761.41821422,1112,1112,198172.790326637,5028011.41821422,198672.790326637,5027511.41821422,22,33,144.220001220703
198422.790326637,5027261.41821422,1113,1113,198172.790326637,5027511.41821422,198672.790326637,5027011.41821422,23,33,142.119995117188
198422.790326637,5026761.41821422,1114,1114,198172.790326637,5027011.41821422,198672.790326637,5026511.41821422,24,33,151.849990844727
198422.790326637,5026261.41821422,1115,1115,198172.790326637,5026511.41821422,198672.790326637,5026011.41821422,25,33,155.199996948242
198422.790326637,5025761.41821422,1116,1116,198172.790326637,5026011.41821422,198672.790326637,5025511.41821422,26,33,149.679992675781
198422.790326637,5025261.41821422,1117,1117,198172.790326637,5025511.41821422,198672.790326637,5025011.41821422,27,33,149.720001220703
198422.790326637,5024761.41821422,1118,1118,198172.790326637,5025011.41821422,198672.790326637,5024511.41821422,28,33,149.289993286133
198422.790326637,5024261.41821422,1119,1119,198172.790326637,5024511.41821422,198672.790326637,5024011.41821422,29,33,147.369995117188
198422.790326637,5023761.41821422,1120,1120,198172.790326637,5024011.41821422,198672.790326637,5023511.41821422,30,33,145.989990234375
198422.790326637,5023261.41821422,1121,1121,198172.790326637,5023511.41821422,198672.790326637,5023011.41821422,31,33,149.360000610352
198422.790326637,5022761.41821422,1122,1122,198172.790326637,5023011.41821422,198672.790326637,5022511.41821422,32,33,168.839996337891
198922.790326637,5038761.41821422,1123,1123,198672.790326637,5039011.41821422,199172.790326637,5038511.41821422,0,34,234.849990844727
198922.790326637,5038261.41821422,1124,1124,198672.790326637,5038511.41821422,199172.790326637,5038011.41821422,1,34,217.610000610352
198922.790326637,5037761.41821422,1125,1125,198672.790326637,5038011.41821422,199172.790326637,5037511.41821422,2,34,206.039993286133
198922.790326637,5037261.41821422,1126,1126,198672.790326637,5037511.41821422,199172.790326637,5037011.41821422,3,34,219.479995727539
198922.790326637,5036761.41821422,1127,1127,198672.790326637,5037011.41821422,199172.790326637,5036511.41821422,4,34,207.979995727539
198922.790326637,5036261.41821422,1128,1128,198672.790326637,5036511.41821422,199172.790326637,5036011.41821422,5,34,199.899993896484
198922.790326637,5035761.41821422,1129,1129,198672.790326637,5036011.41821422,199172.790326637,5035511.41821422,6,34,184.899993896484
198922.790326637,5035261.41821422,1130,1130,198672.790326637,5035511.41821422,199172.790326637,5035011.41821422,7,34,179.619995117188
198922.790326637,5034761.41821422,1131,1131,198672.790326637,5035011.41821422,199172.790326637,5034511.41821422,8,34,186.039993286133
198922.790326637,5034261.41821422,1132,1132,198672.790326637,5034511.41821422,199172.790326637,5034011.41821422,9,34,182.729995727539
198922.790326637,5033761.41821422,1133,1133,198672.790326637,5034011.41821422,199172.790326637,5033511.41821422,10,34,175.940002441406
198922.790326637,5033261.41821422,1134,1134,198672.790326637,5033511.41821422,199172.790326637,5033011.41821422,11,34,178.179992675781
198922.790326637,5032761.41821422,1135,1135,198672.790326637,5033011.41821422,199172.790326637,5032511.41821422,12,34,177.289993286133
198922.790326637,5032261.41821422,1136,1136,198672.790326637,5032511.41821422,199172.790326637,5032011.41821422,13,34,191.739990234375
198922.790326637,5031761.41821422,1137,1137,198672.790326637,5032011.41821422,199172.790326637,5031511.41821422,14,34,218.369995117188
198922.790326637,5031261.41821422,1138,1138,198672.790326637,5031511.41821422,199172.790326637,5031011.41821422,15,34,238.5
198922.790326637,5030761.41821422,1139,1139,198672.790326637,5031011.41821422,199172.790326637,5030511.41821422,16,34,222.5
198922.790326637,5030261.41821422,1140,1140,198672.790326637,5030511.41821422,199172.790326637,5030011.41821422,17,34,212.720001220703
198922.790326637,5029761.41821422,1141,1141,198672.790326637,5030011.41821422,199172.790326637,5029511.41821422,18,34,191.199996948242
198922.790326637,5029261.41821422,1142,1142,198672.790326637,5029511.41821422,199172.790326637,5029011.41821422,19,34,196.849990844727
198922.790326637,5028761.41821422,1143,1143,198672.790326637,5029011.41821422,199172.790326637,5028511.41821422,20,34,199.429992675781
198922.790326637,5028261.41821422,1144,1144,198672.790326637,5028511.41821422,199172.790326637,5028011.41821422,21,34,206.729995727539
198922.790326637,5027761.41821422,1145,1145,198672.790326637,5028011.41821422,199172.790326637,5027511.41821422,22,34,154
198922.790326637,5027261.41821422,1146,1146,198672.790326637,5027511.41821422,199172.790326637,5027011.41821422,23,34,151.539993286133
198922.790326637,5026761.41821422,1147,1147,198672.790326637,5027011.41821422,199172.790326637,5026511.41821422,24,34,148.81999206543
198922.790326637,5026261.41821422,1148,1148,198672.790326637,5026511.41821422,199172.790326637,5026011.41821422,25,34,143.190002441406
198922.790326637,5025761.41821422,1149,1149,198672.790326637,5026011.41821422,199172.790326637,5025511.41821422,26,34,148.080001831055
198922.790326637,5025261.41821422,1150,1150,198672.790326637,5025511.41821422,199172.790326637,5025011.41821422,27,34,165.349990844727
198922.790326637,5024761.41821422,1151,1151,198672.790326637,5025011.41821422,199172.790326637,5024511.41821422,28,34,147.970001220703
198922.790326637,5024261.41821422,1152,1152,198672.790326637,5024511.41821422,199172.790326637,5024011.41821422,29,34,149.25
198922.790326637,5023761.41821422,1153,1153,198672.790326637,5024011.41821422,199172.790326637,5023511.41821422,30,34,148.449996948242
198922.790326637,5023261.41821422,1154,1154,198672.790326637,5023511.41821422,199172.790326637,5023011.41821422,31,34,146.399993896484
198922.790326637,5022761.41821422,1155,1155,198672.790326637,5023011.41821422,199172.790326637,5022511.41821422,32,34,164.089996337891
199422.790326637,5038761.41821422,1156,1156,199172.790326637,5039011.41821422,199672.790326637,5038511.41821422,0,35,208.940002441406
199422.790326637,5038261.41821422,1157,1157,199172.790326637,5038511.41821422,199672.790326637,5038011.41821422,1,35,203.959991455078
199422.790326637,5037761.41821422,1158,1158,199172.790326637,5038011.41821422,199672.790326637,5037511.41821422,2,35,207
199422.790326637,5037261.41821422,1159,1159,199172.790326637,5037511.41821422,199672.790326637,5037011.41821422,3,35,205.519989013672
199422.790326637,5036761.41821422,1160,1160,199172.790326637,5037011.41821422,199672.790326637,5036511.41821422,4,35,226.580001831055
199422.790326637,5036261.41821422,1161,1161,199172.790326637,5036511.41821422,199672.790326637,5036011.41821422,5,35,218.129989624023
199422.790326637,5035761.41821422,1162,1162,199172.790326637,5036011.41821422,199672.790326637,5035511.41821422,6,35,181.679992675781
199422.790326637,5035261.41821422,1163,1163,199172.790326637,5035511.41821422,199672.790326637,5035011.41821422,7,35,225.809997558594
199422.790326637,5034761.41821422,1164,1164,199172.790326637,5035011.41821422,199672.790326637,5034511.41821422,8,35,253.689987182617
199422.790326637,5034261.41821422,1165,1165,199172.790326637,5034511.41821422,199672.790326637,5034011.41821422,9,35,256.410003662109
199422.790326637,5033761.41821422,1166,1166,199172.790326637,5034011.41821422,199672.790326637,5033511.41821422,10,35,215.90998840332
199422.790326637,5033261.41821422,1167,1167,199172.790326637,5033511.41821422,199672.790326637,5033011.41821422,11,35,211.81999206543
199422.790326637,5032761.41821422,1168,1168,199172.790326637,5033011.41821422,199672.790326637,5032511.41821422,12,35,179.860000610352
199422.790326637,5032261.41821422,1169,1169,199172.790326637,5032511.41821422,199672.790326637,5032011.41821422,13,35,185.449996948242
199422.790326637,5031761.41821422,1170,1170,199172.790326637,5032011.41821422,199672.790326637,5031511.41821422,14,35,203.580001831055
199422.790326637,5031261.41821422,1171,1171,199172.790326637,5031511.41821422,199672.790326637,5031011.41821422,15,35,222.839996337891
199422.790326637,5030761.41821422,1172,1172,199172.790326637,5031011.41821422,199672.790326637,5030511.41821422,16,35,216
199422.790326637,5030261.41821422,1173,1173,199172.790326637,5030511.41821422,199672.790326637,5030011.41821422,17,35,228.039993286133
199422.790326637,5029761.41821422,1174,1174,199172.790326637,5030011.41821422,199672.790326637,5029511.41821422,18,35,239.129989624023
199422.790326637,5029261.41821422,1175,1175,199172.790326637,5029511.41821422,199672.790326637,5029011.41821422,19,35,244.65998840332
199422.790326637,5028761.41821422,1176,1176,199172.790326637,5029011.41821422,199672.790326637,5028511.41821422,20,35,254.169998168945
199422.790326637,5028261.41821422,1177,1177,199172.790326637,5028511.41821422,199672.790326637,5028011.41821422,21,35,214.709991455078
199422.790326637,5027761.41821422,1178,1178,199172.790326637,5028011.41821422,199672.790326637,5027511.41821422,22,35,195.489990234375
199422.790326637,5027261.41821422,1179,1179,199172.790326637,5027511.41821422,199672.790326637,5027011.41821422,23,35,171.440002441406
199422.790326637,5026761.41821422,1180,1180,199172.790326637,5027011.41821422,199672.790326637,5026511.41821422,24,35,163.379989624023
199422.790326637,5026261.41821422,1181,1181,199172.790326637,5026511.41821422,199672.790326637,5026011.41821422,25,35,149.910003662109
199422.790326637,5025761.41821422,1182,1182,199172.790326637,5026011.41821422,199672.790326637,5025511.41821422,26,35,149.699996948242
199422.790326637,5025261.41821422,1183,1183,199172.790326637,5025511.41821422,199672.790326637,5025011.41821422,27,35,156.399993896484
199422.790326637,5024761.41821422,1184,1184,199172.790326637,5025011.41821422,199672.790326637,5024511.41821422,28,35,154.699996948242
199422.790326637,5024261.41821422,1185,1185,199172.790326637,5024511.41821422,199672.790326637,5024011.41821422,29,35,171.419998168945
199422.790326637,5023761.41821422,1186,1186,199172.790326637,5024011.41821422,199672.790326637,5023511.41821422,30,35,166.220001220703
199422.790326637,5023261.41821422,1187,1187,199172.790326637,5023511.41821422,199672.790326637,5023011.41821422,31,35,169.720001220703
199422.790326637,5022761.41821422,1188,1188,199172.790326637,5023011.41821422,199672.790326637,5022511.41821422,32,35,160.050003051758
199922.790326637,5038761.41821422,1189,1189,199672.790326637,5039011.41821422,200172.790326637,5038511.41821422,0,36,220.119995117188
199922.790326637,5038261.41821422,1190,1190,199672.790326637,5038511.41821422,200172.790326637,5038011.41821422,1,36,217.299987792969
199922.790326637,5037761.41821422,1191,1191,199672.790326637,5038011.41821422,200172.790326637,5037511.41821422,2,36,232.919998168945
199922.790326637,5037261.41821422,1192,1192,199672.790326637,5037511.41821422,200172.790326637,5037011.41821422,3,36,231.039993286133
199922.790326637,5036761.41821422,1193,1193,199672.790326637,5037011.41821422,200172.790326637,5036511.41821422,4,36,225
199922.790326637,5036261.41821422,1194,1194,199672.790326637,5036511.41821422,200172.790326637,5036011.41821422,5,36,186.449996948242
199922.790326637,5035761.41821422,1195,1195,199672.790326637,5036011.41821422,200172.790326637,5035511.41821422,6,36,192.229995727539
199922.790326637,5035261.41821422,1196,1196,199672.790326637,5035511.41821422,200172.790326637,5035011.41821422,7,36,234.279998779297
199922.790326637,5034761.41821422,1197,1197,199672.790326637,5035011.41821422,200172.790326637,5034511.41821422,8,36,272.440002441406
199922.790326637,5034261.41821422,1198,1198,199672.790326637,5034511.41821422,200172.790326637,5034011.41821422,9,36,254.389999389648
199922.790326637,5033761.41821422,1199,1199,199672.790326637,5034011.41821422,200172.790326637,5033511.41821422,10,36,246.06999206543
199922.790326637,5033261.41821422,1200,1200,199672.790326637,5033511.41821422,200172.790326637,5033011.41821422,11,36,245.360000610352
199922.790326637,5032761.41821422,1201,1201,199672.790326637,5033011.41821422,200172.790326637,5032511.41821422,12,36,222.489990234375
199922.790326637,5032261.41821422,1202,1202,199672.790326637,5032511.41821422,200172.790326637,5032011.41821422,13,36,222.649993896484
199922.790326637,5031761.41821422,1203,1203,199672.790326637,5032011.41821422,200172.790326637,5031511.41821422,14,36,195.139999389648
199922.790326637,5031261.41821422,1204,1204,199672.790326637,5031511.41821422,200172.790326637,5031011.41821422,15,36,217.610000610352
199922.790326637,5030761.41821422,1205,1205,199672.790326637,5031011.41821422,200172.790326637,5030511.41821422,16,36,235.860000610352
199922.790326637,5030261.41821422,1206,1206,199672.790326637,5030511.41821422,200172.790326637,5030011.41821422,17,36,247.970001220703
199922.790326637,5029761.41821422,1207,1207,199672.790326637,5030011.41821422,200172.790326637,5029511.41821422,18,36,283.889984130859
199922.790326637,5029261.41821422,1208,1208,199672.790326637,5029511.41821422,200172.790326637,5029011.41821422,19,36,289.559997558594
199922.790326637,5028761.41821422,1209,1209,199672.790326637,5029011.41821422,200172.790326637,5028511.41821422,20,36,247.599990844727
199922.790326637,5028261.41821422,1210,1210,199672.790326637,5028511.41821422,200172.790326637,5028011.41821422,21,36,239.479995727539
199922.790326637,5027761.41821422,1211,1211,199672.790326637,5028011.41821422,200172.790326637,5027511.41821422,22,36,218.720001220703
199922.790326637,5027261.41821422,1212,1212,199672.790326637,5027511.41821422,200172.790326637,5027011.41821422,23,36,212.279998779297
199922.790326637,5026761.41821422,1213,1213,199672.790326637,5027011.41821422,200172.790326637,5026511.41821422,24,36,178.259994506836
199922.790326637,5026261.41821422,1214,1214,199672.790326637,5026511.41821422,200172.790326637,5026011.41821422,25,36,146.129989624023
199922.790326637,5025761.41821422,1215,1215,199672.790326637,5026011.41821422,200172.790326637,5025511.41821422,26,36,147.660003662109
199922.790326637,5025261.41821422,1216,1216,199672.790326637,5025511.41821422,200172.790326637,5025011.41821422,27,36,154.459991455078
199922.790326637,5024761.41821422,1217,1217,199672.790326637,5025011.41821422,200172.790326637,5024511.41821422,28,36,185.209991455078
199922.790326637,5024261.41821422,1218,1218,199672.790326637,5024511.41821422,200172.790326637,5024011.41821422,29,36,171.360000610352
199922.790326637,5023761.41821422,1219,1219,199672.790326637,5024011.41821422,200172.790326637,5023511.41821422,30,36,192.649993896484
199922.790326637,5023261.41821422,1220,1220,199672.790326637,5023511.41821422,200172.790326637,5023011.41821422,31,36,164.56999206543
199922.790326637,5022761.41821422,1221,1221,199672.790326637,5023011.41821422,200172.790326637,5022511.41821422,32,36,165.039993286133
200422.790326637,5038761.41821422,1222,1222,200172.790326637,5039011.41821422,200672.790326637,5038511.41821422,0,37,243.589996337891
200422.790326637,5038261.41821422,1223,1223,200172.790326637,5038511.41821422,200672.790326637,5038011.41821422,1,37,245.839996337891
200422.790326637,5037761.41821422,1224,1224,200172.790326637,5038011.41821422,200672.790326637,5037511.41821422,2,37,243.080001831055
200422.790326637,5037261.41821422,1225,1225,200172.790326637,5037511.41821422,200672.790326637,5037011.41821422,3,37,234.029998779297
200422.790326637,5036761.41821422,1226,1226,200172.790326637,5037011.41821422,200672.790326637,5036511.41821422,4,37,237.149993896484
200422.790326637,5036261.41821422,1227,1227,200172.790326637,5036511.41821422,200672.790326637,5036011.41821422,5,37,224.299987792969
200422.790326637,5035761.41821422,1228,1228,200172.790326637,5036011.41821422,200672.790326637,5035511.41821422,6,37,192.619995117188
200422.790326637,5035261.41821422,1229,1229,200172.790326637,5035511.41821422,200672.790326637,5035011.41821422,7,37,218.489990234375
200422.790326637,5034761.41821422,1230,1230,200172.790326637,5035011.41821422,200672.790326637,5034511.41821422,8,37,247.209991455078
200422.790326637,5034261.41821422,1231,1231,200172.790326637,5034511.41821422,200672.790326637,5034011.41821422,9,37,260.359985351562
200422.790326637,5033761.41821422,1232,1232,200172.790326637,5034011.41821422,200672.790326637,5033511.41821422,10,37,260.919982910156
200422.790326637,5033261.41821422,1233,1233,200172.790326637,5033511.41821422,200672.790326637,5033011.41821422,11,37,250.269989013672
200422.790326637,5032761.41821422,1234,1234,200172.790326637,5033011.41821422,200672.790326637,5032511.41821422,12,37,256.130004882812
200422.790326637,5032261.41821422,1235,1235,200172.790326637,5032511.41821422,200672.790326637,5032011.41821422,13,37,236.739990234375
200422.790326637,5031761.41821422,1236,1236,200172.790326637,5032011.41821422,200672.790326637,5031511.41821422,14,37,254.439987182617
200422.790326637,5031261.41821422,1237,1237,200172.790326637,5031511.41821422,200672.790326637,5031011.41821422,15,37,243.869995117188
200422.790326637,5030761.41821422,1238,1238,200172.790326637,5031011.41821422,200672.790326637,5030511.41821422,16,37,265.509979248047
200422.790326637,5030261.41821422,1239,1239,200172.790326637,5030511.41821422,200672.790326637,5030011.41821422,17,37,274.119995117188
200422.790326637,5029761.41821422,1240,1240,200172.790326637,5030011.41821422,200672.790326637,5029511.41821422,18,37,287.519989013672
200422.790326637,5029261.41821422,1241,1241,200172.790326637,5029511.41821422,200672.790326637,5029011.41821422,19,37,285.209991455078
200422.790326637,5028761.41821422,1242,1242,200172.790326637,5029011.41821422,200672.790326637,5028511.41821422,20,37,289.5
200422.790326637,5028261.41821422,1243,1243,200172.790326637,5028511.41821422,200672.790326637,5028011.41821422,21,37,262.769989013672
200422.790326637,5027761.41821422,1244,1244,200172.790326637,5028011.41821422,200672.790326637,5027511.41821422,22,37,226
200422.790326637,5027261.41821422,1245,1245,200172.790326637,5027511.41821422,200672.790326637,5027011.41821422,23,37,164.389999389648
200422.790326637,5026761.41821422,1246,1246,200172.790326637,5027011.41821422,200672.790326637,5026511.41821422,24,37,155.209991455078
200422.790326637,5026261.41821422,1247,1247,200172.790326637,5026511.41821422,200672.790326637,5026011.41821422,25,37,153.349990844727
200422.790326637,5025761.41821422,1248,1248,200172.790326637,5026011.41821422,200672.790326637,5025511.41821422,26,37,148.440002441406
200422.790326637,5025261.41821422,1249,1249,200172.790326637,5025511.41821422,200672.790326637,5025011.41821422,27,37,179.729995727539
200422.790326637,5024761.41821422,1250,1250,200172.790326637,5025011.41821422,200672.790326637,5024511.41821422,28,37,190.970001220703
200422.790326637,5024261.41821422,1251,1251,200172.790326637,5024511.41821422,200672.790326637,5024011.41821422,29,37,177.239990234375
200422.790326637,5023761.41821422,1252,1252,200172.790326637,5024011.41821422,200672.790326637,5023511.41821422,30,37,179.269989013672
200422.790326637,5023261.41821422,1253,1253,200172.790326637,5023511.41821422,200672.790326637,5023011.41821422,31,37,172.110000610352
200422.790326637,5022761.41821422,1254,1254,200172.790326637,5023011.41821422,200672.790326637,5022511.41821422,32,37,156.550003051758
200922.790326637,5038761.41821422,1255,1255,200672.790326637,5039011.41821422,201172.790326637,5038511.41821422,0,38,249.389999389648
200922.790326637,5038261.41821422,1256,1256,200672.790326637,5038511.41821422,201172.790326637,5038011.41821422,1,38,254.139999389648
200922.790326637,5037761.41821422,1257,1257,200672.790326637,5038011.41821422,201172.790326637,5037511.41821422,2,38,252.25
200922.790326637,5037261.41821422,1258,1258,200672.790326637,5037511.41821422,201172.790326637,5037011.41821422,3,38,239.099990844727
200922.790326637,5036761.41821422,1259,1259,200672.790326637,5037011.41821422,201172.790326637,5036511.41821422,4,38,235.199996948242
200922.790326637,5036261.41821422,1260,1260,200672.790326637,5036511.41821422,201172.790326637,5036011.41821422,5,38,223.759994506836
200922.790326637,5035761.41821422,1261,1261,200672.790326637,5036011.41821422,201172.790326637,5035511.41821422,6,38,204.269989013672
200922.790326637,5035261.41821422,1262,1262,200672.790326637,5035511.41821422,201172.790326637,5035011.41821422,7,38,185
200922.790326637,5034761.41821422,1263,1263,200672.790326637,5035011.41821422,201172.790326637,5034511.41821422,8,38,220.789993286133
200922.790326637,5034261.41821422,1264,1264,200672.790326637,5034511.41821422,201172.790326637,5034011.41821422,9,38,248.309997558594
200922.790326637,5033761.41821422,1265,1265,200672.790326637,5034011.41821422,201172.790326637,5033511.41821422,10,38,275.220001220703
200922.790326637,5033261.41821422,1266,1266,200672.790326637,5033511.41821422,201172.790326637,5033011.41821422,11,38,271.690002441406
200922.790326637,5032761.41821422,1267,1267,200672.790326637,5033011.41821422,201172.790326637,5032511.41821422,12,38,258.839996337891
200922.790326637,5032261.41821422,1268,1268,200672.790326637,5032511.41821422,201172.790326637,5032011.41821422,13,38,254.619995117188
200922.790326637,5031761.41821422,1269,1269,200672.790326637,5032011.41821422,201172.790326637,5031511.41821422,14,38,264.470001220703
200922.790326637,5031261.41821422,1270,1270,200672.790326637,5031511.41821422,201172.790326637,5031011.41821422,15,38,270.329986572266
200922.790326637,5030761.41821422,1271,1271,200672.790326637,5031011.41821422,201172.790326637,5030511.41821422,16,38,277.910003662109
200922.790326637,5030261.41821422,1272,1272,200672.790326637,5030511.41821422,201172.790326637,5030011.41821422,17,38,283.5
200922.790326637,5029761.41821422,1273,1273,200672.790326637,5030011.41821422,201172.790326637,5029511.41821422,18,38,275
200922.790326637,5029261.41821422,1274,1274,200672.790326637,5029511.41821422,201172.790326637,5029011.41821422,19,38,274.529998779297
200922.790326637,5028761.41821422,1275,1275,200672.790326637,5029011.41821422,201172.790326637,5028511.41821422,20,38,268.169982910156
200922.790326637,5028261.41821422,1276,1276,200672.790326637,5028511.41821422,201172.790326637,5028011.41821422,21,38,237.809997558594
200922.790326637,5027761.41821422,1277,1277,200672.790326637,5028011.41821422,201172.790326637,5027511.41821422,22,38,193.610000610352
200922.790326637,5027261.41821422,1278,1278,200672.790326637,5027511.41821422,201172.790326637,5027011.41821422,23,38,151.06999206543
