Date,Quantite
2011-08-10,14.732
2011-08-11,3.556
2011-08-14,1.016
2011-08-15,4.064
2011-08-16,16.510
2011-08-21,4.826
2011-08-22,25.400
2011-08-25,3.048
2011-08-26,0.254
2011-08-28,88.646
2011-08-29,2.286
2011-08-30,0.254
2011-09-01,1.016
2011-09-04,13.208
2011-09-05,35.306
2011-09-06,9.144
2011-09-07,2.286
2011-09-08,0.254
2011-09-12,11.430
2011-09-13,41.148
2011-09-14,0.508
2011-09-15,10.668
2011-09-20,3.810
2011-09-24,10.160
2011-09-29,18.288
2011-09-30,2.286
2011-10-01,16.256
2011-10-02,6.858
2011-10-03,1.778
2011-10-05,0.254
2011-10-13,1.270
2011-10-14,18.796
2011-10-15,16.256
2011-10-16,4.318
2011-10-17,15.748
2011-10-18,0.508
2011-10-19,0.508
2011-10-20,11.938
2011-10-21,3.302
2011-10-24,3.810
2011-10-25,0.508
2011-10-30,1.778
2011-11-03,0.508
2011-11-10,3.302
2011-11-11,0.762
2011-11-14,0.762
2011-11-15,0.254
2011-11-17,0.508
2011-11-20,1.778
2011-11-23,5.842
2011-11-27,0.254
2011-11-28,3.048
2011-11-30,7.874
2011-12-02,0.508
2011-12-05,0.254
2011-12-06,8.382
2011-12-07,3.302
2011-12-08,5.588
2011-12-10,0.762
2011-12-13,0.762
2011-12-15,9.144
2011-12-16,2.540
2011-12-19,1.778
2011-12-21,4.318
2011-12-22,0.508
2011-12-23,4.572
2011-12-25,0.254
2011-12-26,0.254
2011-12-27,8.128
2011-12-28,2.032
2011-12-31,1.016
2012-01-01,4.826
2012-01-02,0.508
2012-01-05,0.254
2012-01-06,1.016
2012-01-07,2.032
2012-01-08,0.508
2012-01-10,0.508
2012-01-12,1.778
2012-01-13,3.810
2012-01-17,4.318
2012-01-18,1.016
2012-01-20,0.254
2012-01-23,7.366
2012-01-24,1.270
2012-01-27,11.176
2012-01-29,0.508
2012-01-31,2.794
2012-02-01,4.318
2012-02-04,0.254
2012-02-16,0.508
2012-02-17,1.270
2012-02-22,1.016
2012-02-23,10.922
2012-02-24,5.842
2012-02-25,8.128
2012-02-27,0.254
2012-02-28,0.254
2012-03-01,3.302
2012-03-02,4.572
2012-03-03,4.318
2012-03-04,1.524
2012-03-08,4.826
2012-03-09,2.032
2012-03-13,3.810
2012-03-14,4.064
2012-03-16,13.462
2012-03-22,0.254
2012-03-25,1.778
2012-03-26,1.524
2012-03-28,4.826
2012-03-29,0.508
2012-04-09,8.128
2012-04-10,5.080
2012-04-11,1.270
2012-04-12,1.524
2012-04-17,0.254
2012-04-21,10.414
2012-04-22,14.986
2012-04-23,21.844
2012-04-26,6.350
2012-04-27,1.778
2012-05-01,6.604
2012-05-04,9.398
2012-05-08,8.128
2012-05-09,8.636
2012-05-10,6.604
2012-05-11,0.508
2012-05-13,3.048
2012-05-15,17.526
2012-05-16,2.794
2012-05-17,0.254
2012-05-22,39.624
2012-05-28,0.254
2012-05-29,30.734
2012-05-30,0.254
2012-06-02,24.638
2012-06-03,0.508
2012-06-04,1.524
2012-06-06,2.794
2012-06-08,2.032
2012-06-12,1.778
2012-06-13,5.080
2012-06-23,1.270
2012-06-25,1.524
2012-06-26,15.494
2012-06-27,23.622
2012-06-29,0.508
2012-06-30,2.794
2012-07-02,6.096
2012-07-04,12.192
2012-07-10,0.254
2012-07-15,3.302
2012-07-16,1.524
2012-07-17,13.208
2012-07-23,14.478
2012-07-24,14.732
2012-08-05,6.604
2012-08-08,1.016
2012-08-09,13.716
2012-08-10,5.588
2012-08-11,0.508
2012-08-15,8.890
2012-08-17,0.254
2012-08-23,0.254
2012-08-27,1.524
2012-08-28,2.540
2012-09-04,9.398
2012-09-05,27.686
2012-09-08,12.192
2012-09-09,0.254
2012-09-15,3.302
2012-09-18,19.558
2012-09-19,5.334
2012-09-22,7.874
2012-09-23,2.794
2012-09-26,12.954
2012-09-29,4.064
2012-09-30,15.494
2012-10-01,12.700
2012-10-04,11.938
2012-10-06,8.128
2012-10-08,0.508
2012-10-10,14.986
2012-10-11,0.762
2012-10-12,1.270
2012-10-14,7.620
2012-10-15,5.080
2012-10-19,17.526
2012-10-20,2.286
2012-10-21,1.016
2012-10-30,1.524
2012-10-31,2.794
2012-11-02,1.016
2012-11-03,2.540
2012-11-13,12.954
2012-11-23,4.318
2012-11-24,1.524
2012-11-28,0.762
2012-11-29,0.508
2012-12-02,4.572
2012-12-03,1.270
2012-12-04,1.016
2012-12-05,9.906
2012-12-10,14.478
2012-12-16,1.524
2012-12-17,6.604
2012-12-18,10.414
2012-12-19,1.270
2012-12-21,5.080
2012-12-22,0.762
2012-12-24,0.254
2012-12-27,1.524
2012-12-28,1.016
2012-12-29,4.318
2012-12-31,3.556
2013-01-01,0.254
2013-01-04,1.524
2013-01-05,0.254
2013-01-06,1.524
2013-01-07,0.508
