Date,Quantite
2009-10-05,5.842
2009-10-07,19.558
2009-10-09,1.778
2009-10-10,2.032
2009-10-11,0.254
2009-10-13,3.810
2009-10-22,9.906
2009-10-24,29.718
2009-10-25,0.762
2009-10-30,1.016
2009-10-31,5.842
2009-11-03,0.254
2009-11-14,37.592
2009-11-15,0.762
2009-11-20,21.590
2009-11-25,1.016
2009-11-27,29.210
2009-11-28,8.382
2009-11-29,0.254
2009-11-30,5.842
2009-12-01,0.254
2009-12-03,21.844
2009-12-04,0.762
2009-12-07,1.270
2009-12-09,1.270
2009-12-10,0.508
2009-12-13,4.572
2009-12-14,0.254
2009-12-15,2.540
2009-12-23,0.508
2009-12-24,0.762
2009-12-26,1.016
2009-12-27,14.732
2009-12-28,5.842
2010-01-01,2.286
2010-01-02,0.508
2010-01-05,1.270
2010-01-25,14.224
2010-01-26,0.254
2010-02-24,16.764
2010-02-26,1.016
2010-02-27,0.508
2010-03-01,1.524
2010-03-21,6.096
2010-03-22,3.556
2010-03-23,30.226
2010-03-24,1.524
2010-03-28,0.762
2010-03-29,18.542
2010-03-30,1.270
2010-03-31,5.842
2010-04-07,12.192
2010-04-09,2.286
2010-04-11,0.254
2010-04-16,9.144
2010-04-17,8.890
2010-04-18,2.540
2010-04-19,0.254
2010-04-27,19.558
2010-04-28,8.890
2010-05-03,5.588
2010-05-06,2.794
2010-05-08,3.810
2010-05-09,0.762
2010-05-15,3.048
2010-05-19,0.254
2010-05-29,0.254
2010-06-01,21.844
2010-06-02,3.048
2010-06-03,28.956
2010-06-04,3.048
2010-06-05,7.366
2010-06-06,17.018
2010-06-10,0.508
2010-06-12,0.254
2010-06-14,7.112
2010-06-16,7.620
2010-06-17,13.462
2010-06-19,0.254
2010-06-20,6.604
2010-06-23,1.270
2010-06-24,8.890
2010-06-28,37.084
2010-06-29,3.810
2010-06-30,1.524
2010-07-01,0.508
2010-07-09,11.430
2010-07-10,35.306
2010-07-13,2.286
2010-07-14,0.254
2010-07-16,6.350
2010-07-17,1.270
2010-07-18,0.762
2010-07-19,6.858
2010-07-22,4.826
2010-07-28,0.762
2010-08-03,14.732
2010-08-04,5.842
2010-08-05,4.064
2010-08-06,1.524
2010-08-08,6.350
2010-08-09,4.572
2010-08-10,9.144
2010-08-16,7.620
2010-08-19,0.508
2010-08-21,0.508
2010-08-25,2.032
2010-08-26,0.508
2010-08-28,1.016
2010-09-02,5.588
2010-09-04,0.508
2010-09-05,0.254
2010-09-07,11.938
2010-09-08,9.144
2010-09-09,4.318
2010-09-12,0.508
2010-09-13,6.096
2010-09-14,0.254
2010-09-16,16.510
2010-09-17,4.826
2010-09-22,0.254
2010-09-24,23.114
2010-09-25,0.508
2010-09-27,10.668
2010-09-28,9.398
2010-09-29,13.970
2010-09-30,34.290
2010-10-01,35.052
2010-10-06,9.652
2010-10-07,6.604
2010-10-08,1.016
2010-10-15,26.670
2010-10-16,3.302
2010-10-17,0.254
2010-10-21,5.588
2010-10-24,1.270
2010-10-25,2.540
2010-10-27,10.160
2010-10-29,0.254
2010-10-30,6.096
2010-10-31,6.350
2010-11-04,7.366
2010-11-05,11.684
2010-11-08,15.748
2010-11-09,2.032
2010-11-16,0.762
2010-11-17,8.636
2010-11-22,1.524
2010-11-23,2.032
2010-11-26,3.048
2010-11-27,0.762
2010-11-30,2.286
2010-12-01,19.812
2010-12-02,1.270
2010-12-04,0.508
2010-12-12,1.016
2010-12-13,3.556
2010-12-16,0.254
2010-12-17,0.508
2010-12-18,0.254
2010-12-19,0.762
2010-12-22,2.286
2010-12-23,1.016
2010-12-31,0.762
2011-01-01,1.270
2011-01-02,2.540
2011-01-15,0.508
2011-01-16,0.254
2011-01-18,7.620
2011-01-19,4.064
2011-01-21,3.302
2011-01-25,0.254
2011-01-26,0.254
2011-01-29,0.254
2011-02-01,0.254
2011-02-03,1.524
2011-02-05,6.858
2011-02-06,9.906
2011-02-07,0.508
2011-02-08,2.286
2011-02-12,0.508
2011-02-13,2.540
2011-02-14,2.286
2011-02-17,0.508
2011-02-18,4.572
2011-02-25,1.016
2011-02-27,0.254
2011-02-28,9.398
2011-03-02,0.254
2011-03-05,10.668
2011-03-06,26.416
2011-03-07,6.350
2011-03-08,8.636
2011-03-09,0.254
2011-03-10,19.304
2011-03-11,1.016
2011-03-12,0.508
2011-03-16,0.254
2011-03-18,4.572
2011-03-19,0.254
2011-03-21,1.524
2011-03-22,1.016
2011-03-24,2.032
2011-04-01,9.652
2011-04-02,0.254
2011-04-04,4.064
2011-04-05,5.080
2011-04-10,2.032
2011-04-11,7.112
2011-04-12,0.254
2011-04-13,6.350
2011-04-14,0.762
2011-04-16,2.286
2011-04-17,4.064
2011-04-18,0.254
2011-04-20,12.954
2011-04-21,2.286
2011-04-23,0.762
2011-04-26,17.272
2011-04-27,11.684
2011-04-28,14.986
2011-05-03,24.638
2011-05-04,10.668
2011-05-05,1.270
2011-05-06,0.508
2011-05-14,20.828
2011-05-15,29.718
2011-05-16,12.446
2011-05-17,0.508
2011-05-20,6.350
2011-05-23,0.254
2011-05-24,1.524
2011-05-26,12.192
2011-05-27,32.004
2011-05-28,27.432
2011-05-29,12.700
2011-06-01,0.254
2011-06-02,1.016
2011-06-09,0.254
2011-06-11,1.270
2011-06-12,2.032
2011-06-13,3.048
2011-06-17,3.048
2011-06-18,24.892
2011-06-23,5.588
2011-06-24,12.192
2011-06-25,0.762
2011-06-26,0.762
2011-06-29,2.794
2011-06-30,0.254
